0,69,54,71,16,2,44,101,1,60,3,15,45,201,65,4,66,7,14,8,67,9,10,12,13,50,68,19,18,62,63,64,
6331,"910,036",English,"193,259",ontology,"160,170","1,1",role,"1,004,420","4,714",can have a role as a,"4,495","0,1",played role by individual thing,,,,,,accepted,,2000-06-05,2000-06-05,Rob Moonen,Andries van Renssen,"1,045",facts about conceptual relations,,,,,,
6332,"910,036",English,"193,259",ontology,"160,170","1,1",role,"1,004,458","4,714",can have a role as a,"4,549","0,1",part of a role,,,,,,accepted,,2000-05-29,2000-05-29,Rob Moonen,ISO 10303-221 modelling team,"1,045",facts about conceptual relations,,,,,,
6333,"910,036",English,"193,259",ontology,"160,170","1,1",role,"1,004,459","4,714",can have a role as a,"4,550","0,1",whole role,,,,,,accepted,,2000-05-29,2000-05-29,Rob Moonen,ISO 10303-221 modelling team,"1,045",facts about conceptual relations,,,,,,
6334,"910,036",English,"193,259",ontology,"160,170","1,1",role,"1,006,966","4,714",can have a role as a,"4,882","0,1",possible role,,,,,,accepted,,2002-08-23,2002-08-23,Andries van Renssen,Andries van Renssen,"1,045",facts about conceptual relations,,,,,,
6335,"910,036",English,"193,259",ontology,"160,170","1,1",role,"1,006,967","4,714",can have a role as a,"4,883","0,1",intended role,,,,,,accepted,,2002-08-23,2002-08-23,Andries van Renssen,Andries van Renssen,"1,045",facts about conceptual relations,,,,,,
6336,"910,036",English,"191,874",physics,"160,177",,material,"1,160,477","1,146",is a specialization of,"730,025",,matter,in an identified quantity. A material may have both functional and physical aspects as well as other aspects,is a matter in an identified quantity. A material may have both functional and physical aspects as well as other aspects,,,see AP221 datamodel,accepted,,1996-07-22,1998-02-04,AP glossary team,Andries van Renssen,"1,049",facts about concepts,,,N,,,
6337,"910,036",English,"191,874",physics,"160,177","1,1",material,"1,700,129","4,714",can have a role as a,"5,137",,reference location,,,,,,accepted,,1997-07-23,2005-05-27,Andries van Renssen,Fred Vonk,"1,049",facts about concepts,,,,,,
6338,"910,036",English,"190,243",activity,"193,277","1,1",act,"1,007,762","4,714",can have a role as a,"5,039","0,1",committed,,,,,,accepted,,2003-04-24,2003-04-24,Andries van Renssen,Andries van Renssen,"193,731",facts about occurrences,,,,,,
6339,"910,036",English,"190,243",activity,"193,277",,act,"1,194,355","1,146",is a specialization of,"193,437",,activity,of doing one thing. Typically taking a short time.,is an activity of doing one thing. Typically taking a short time.,,,,accepted,,2003-05-02,2003-05-02,Andries van Renssen,Webster dictionary,"193,731",facts about occurrences,,,,,,
6340,"910,036",English,"193,671",occurrence,"193,437",,activity,"1,192,760","1,146",is a specialization of,"193,784",,performance,by changing a state of affairs.,is a performance by changing a state of affairs.,,,,accepted,,1997-02-20,1997-02-27,I&C peers,I&C peers,"1,049",facts about concepts,,,,,,
6341,"910,036",English,"193,259",ontology,"193,671","1,1",occurrence,"1,004,460","4,714",can have a role as a,"4,560","0,1",fulfilled function,,,,,,accepted,,2000-06-05,2004-03-15,Andries van Renssen,Andries van Renssen,"1,045",facts about conceptual relations,,,,,,
6342,"910,036",English,"193,259",ontology,"193,671","1,1",occurrence,"1,001,582","4,714",can have a role as a,"3,940","0,1",caused,,,,,changed from creation or termination into the more general concept occurrence,accepted,,1999-09-08,2008-10-01,Andries van Renssen,ISO 10303-221 modelling team,"193,731",facts about occurrences,,,,,,
6343,"910,036",English,"193,259",ontology,"193,671","1,1",occurrence,"1,001,158","4,714",can have a role as a,"3,974","0,1",classifier for an occurrence,,,,,,accepted,,1999-03-11,1999-04-06,ISO 10303-221 modelling team,ISO 10303-221 modelling team,"1,047",facts about conceptual relations between individual things,,,,,,
6344,"910,036",English,"193,259",ontology,"193,671","1,1",occurrence,"1,001,887","4,714",can have a role as a,"3,997","0,1",whole occurrence,,,,,,accepted,,1999-03-11,1999-04-06,ISO 10303-221 modelling team,Epistle modelling team,"1,047",facts about conceptual relations between individual things,,,,,,
6345,"910,036",English,"193,259",ontology,"193,671","1,1",occurrence,"1,001,888","4,714",can have a role as a,"3,998","0,1",partial occurrence,,,,,,accepted,,1999-03-11,1999-04-06,ISO 10303-221 modelling team,Epistle modelling team,"1,047",facts about conceptual relations between individual things,,,,,,
6346,"910,036",English,"193,259",ontology,"193,671","1,1",occurrence,"1,001,889","4,714",can have a role as a,"3,973","0,1",classified occurrence,,,,,,accepted,,1999-03-11,1999-04-06,ISO 10303-221 modelling team,ISO 10303-221 modelling team,"1,047",facts about conceptual relations between individual things,,,,,,
6347,"910,036",English,"193,259",ontology,"193,671","1,1",occurrence,"1,001,894","4,714",can have a role as a,"3,979","0,1",temporal predecessor,,,,,,accepted,,1999-03-11,1999-04-06,ISO 10303-221 modelling team,ISO 10303-221 modelling team,"1,047",facts about conceptual relations between individual things,,,,,,
6348,"910,036",English,"193,259",ontology,"193,671","1,1",occurrence,"1,001,895","4,714",can have a role as a,"3,980","0,1",temporal successor,,,,,,accepted,,1999-03-11,1999-04-06,ISO 10303-221 modelling team,ISO 10303-221 modelling team,"1,047",facts about conceptual relations between individual things,,,,,,
6349,"910,036",English,"193,259",ontology,"193,671","1,1",occurrence,"1,001,897","4,714",can have a role as a,"4,369","0,1",possessor of decomposition structure of an occurrence,,,,,,accepted,,1999-09-03,1999-09-03,Epistle modelling team,Epistle modelling team,"1,047",facts about conceptual relations between individual things,,,,,,
6350,"910,036",English,"193,259",ontology,"193,671","1,1",occurrence,"1,004,033","4,714",can have a role as a,"3,941","0,1",cause,,,,,,accepted,,1999-09-08,2005-11-19,Andries van Renssen,Andries van Renssen,"1,047",facts about conceptual relations between individual things,,,,,,
6351,"910,036",English,"193,259",ontology,"193,671","1,1",occurrence,"1,004,424","4,714",can have a role as a,"4,556","0,1",requirer of conceptual played role,,,,,,accepted,,2000-05-30,2004-05-17,Andries van Renssen,ISO 10303-221 modelling team,"1,047",facts about conceptual relations between individual things,,,,,,
6352,"910,036",English,"193,259",ontology,"193,671","1,1",occurrence,"1,005,892","4,714",can have a role as a,"4,656","0,1",requirer of played role,,,,,,accepted,,1999-09-03,1999-09-03,Epistle modelling team,Epistle modelling team,"1,047",facts about conceptual relations between individual things,,,,,,
6353,"910,036",English,"193,259",ontology,"193,671","1,1",occurrence,"1,005,893","4,714",can have a role as a,"4,773","2,n",involver,,,,,,accepted,,2001-05-19,2004-03-17,Andries van Renssen,Andries van Renssen,"1,047",facts about conceptual relations between individual things,,,,,,
6354,"910,036",English,"193,259",ontology,"193,671","1,1",occurrence,"1,006,968","4,714",can have a role as a,"4,859","0,1",occurring,,,,,,accepted,,2002-08-22,2002-08-22,Andries van Renssen,Andries van Renssen,"1,047",facts about conceptual relations between individual things,,,,,,
6355,"910,036",English,"193,259",ontology,"193,671","1,1",occurrence,"1,006,969","4,714",can have a role as a,"5,210","0,1",occurred,,,,,,accepted,,2002-08-22,2005-11-30,Andries van Renssen,Andries van Renssen,"1,045",facts about conceptual relations,,,,,,
6356,"910,036",English,"193,259",ontology,"193,671","1,1",occurrence,"1,007,920","4,714",can have a role as a,"5,135","0,1",potentially involving kind,,,,,,accepted,,2003-07-16,2003-07-16,Andries van Renssen,Andries van Renssen,"1,047",facts about conceptual relations between individual things,,,,,,
6357,"910,036",English,"193,259",ontology,"193,671","1,1",occurrence,"1,008,120","4,714",can have a role as a,"640,081","0,1",means,,,,,,accepted,,1999-03-11,1999-04-01,ISO 10303-221 modelling team,ISO 10303-221 modelling team,"1,047",facts about conceptual relations between individual things,,,,,,
6358,"910,036",English,"193,259",ontology,"193,671",,occurrence,"1,193,608","1,146",is a specialization of,"790,123",,state,"that is dynamic and is an interaction over time between involved things, each with its own role.","is a state that is dynamic and is an interaction over time between involved things, each with its own role.",,,,accepted,,1997-02-14,2004-09-02,Andries van Renssen,Rob Moonen,"1,047",facts about conceptual relations between individual things,,,,,,
6359,"910,036",English,"193,259",ontology,"193,671","1,1",occurrence,"1,026,636","4,714",can have a role as a,"5,704","0,1",relator occurrence,,,,,,accepted,,2009-12-02,2009-12-02,Andries van Renssen,Andries van Renssen,"1,049",facts about concepts,,,N,,,
6360,"910,036",English,"193,259",ontology,"193,671","1,1",occurrence,"1,026,637","4,714",can have a role as a,"5,705","0,1",related occurrence,,,,,,accepted,,2009-12-02,2009-12-02,Andries van Renssen,Andries van Renssen,"1,049",facts about concepts,,,N,,,
6361,"910,036",English,"193,671",occurrence,"193,784",,performance,"1,194,667","1,146",is a specialization of,"193,671",,occurrence,"by carrying out an action, process or pattern of behavior.","is an occurrence by carrying out an action, process or pattern of behavior.",,,,accepted,,1997-02-14,2012-07-31,Andries van Renssen,activity peers,"1,049",facts about concepts,,,,,,
1786,"910,036",English,"193,671",occurrence,"193,424",,process,"1,193,640","1,146",is a specialization of,"193,784",,performance,that delivers a changed state to material that is used as input.,#REF!,,,,accepted,,1998-01-21,1998-01-21,Fred Vonk,Fred Vonk,"1,049",facts about concepts,,,,,,
